Date,platinum
2012-09-02,1541.65
2012-08-31,1540.15
2012-08-30,1507.65
2012-08-29,1517.35
2012-08-28,1518.2
2012-08-27,1545.3
2012-08-26,1549.75
2012-08-24,1550.45
2012-08-23,1542.25
2012-08-22,1539.1
2012-08-21,1508.9
2012-08-20,1489.65
2012-08-19,1477.2
2012-08-17,1474.75
2012-08-16,1436.65
2012-08-15,1396.2
2012-08-14,1396.85
2012-08-13,1388.85
2012-08-12,1400.75
2012-08-10,1400.95
2012-08-09,1413.2
2012-08-08,1409.25
2012-08-07,1409.4
2012-08-06,1401.3
2012-08-05,1407.1
2012-08-03,1406.05
2012-08-02,1388.7
2012-08-01,1402.2
2012-07-31,1410.5
2012-07-30,1416.05
2012-07-29,1410.8
2012-07-27,1411.45
2012-07-26,1405.3
2012-07-25,1399.15
2012-07-24,1387.95
2012-07-23,1399.4
2012-07-22,1408.55
2012-07-20,1415.35
2012-07-19,1420.45
2012-07-18,1408.9
2012-07-17,1420.8
2012-07-16,1422.6
2012-07-15,1438.3
2012-07-13,1432.5
2012-07-12,1419.0
2012-07-11,1427.6
2012-07-10,1428.35
2012-07-09,1446.6
2012-07-08,1441.5
2012-07-06,1445.85
2012-07-05,1477.6
2012-07-04,1483.9
2012-07-03,1487.2
2012-07-02,1450.75
2012-07-01,1448.2
2012-06-29,1449.35
2012-06-28,1391.1
2012-06-27,1416.6
2012-06-26,1431.65
2012-06-25,1444.9
2012-06-24,1438.2
2012-06-22,1435.8
2012-06-21,1435.9
2012-06-20,1457.8
2012-06-19,1484.8
2012-06-18,1487.6
2012-06-17,1492.25
2012-06-15,1482.6
2012-06-14,1491.65
2012-06-13,1459.3
2012-06-12,1451.7
2012-06-11,1437.8
2012-06-10,1447.25
2012-06-08,1433.75
2012-06-07,1445.0
2012-06-06,1464.3
2012-06-05,1440.1
2012-06-04,1432.55
2012-06-03,1440.55
2012-06-01,1444.05
2012-05-31,1406.75
2012-05-30,1407.3
2012-05-29,1428.6
2012-05-28,1437.6
2012-05-27,1431.2
2012-05-25,1431.5
2012-05-24,1421.15
2012-05-23,1422.85
2012-05-22,1443.85
2012-05-21,1472.6
2012-05-20,1459.5
2012-05-18,1455.75
2012-05-17,1452.45
2012-05-16,1438.15
2012-05-15,1436.3
2012-05-14,1441.55
2012-05-13,1468.0
2012-05-11,1464.45
2012-05-10,1487.85
2012-05-09,1497.7
2012-05-08,1509.55
2012-05-07,1524.0
2012-05-06,1522.8
2012-05-04,1526.35
2012-05-03,1538.1
2012-05-02,1562.25
2012-05-01,1573.1
2012-04-30,1573.8
2012-04-29,1576.55
2012-04-27,1573.75
2012-04-26,1569.35
2012-04-25,1556.1
2012-04-24,1549.35
2012-04-23,1560.1
2012-04-22,1584.75
2012-04-20,1581.4
2012-04-19,1578.8
2012-04-18,1581.05
2012-04-17,1584.1
2012-04-16,1577.15
2012-04-15,1583.25
2012-04-13,1585.9
2012-04-12,1609.4
2012-04-11,1589.35
2012-04-10,1606.2
2012-04-09,1617.75
2012-04-08,1622.5
2012-04-05,1607.5
2012-04-04,1603.05
2012-04-03,1646.45
2012-04-02,1657.35
2012-04-01,1649.95
2012-03-30,1643.15
2012-03-29,1637.15
2012-03-28,1641.75
2012-03-27,1656.75
2012-03-26,1654.35
2012-03-25,1639.45
2012-03-23,1627.5
2012-03-22,1624.15
2012-03-21,1640.95
2012-03-20,1656.45
2012-03-19,1679.75
2012-03-18,1679.1
2012-03-16,1672.4
2012-03-15,1687.95
2012-03-14,1673.35
2012-03-13,1692.9
2012-03-12,1696.95
2012-03-11,1690.15
2012-03-09,1686.15
2012-03-08,1664.4
2012-03-07,1634.3
2012-03-06,1619.15
2012-03-05,1667.7
2012-03-04,1699.1
2012-03-02,1700.6
2012-03-01,1705.7
2012-02-29,1678.35
2012-02-28,1724.2
2012-02-27,1704.6
2012-02-26,1717.55
2012-02-24,1714.0
2012-02-23,1724.65
2012-02-22,1725.25
2012-02-21,1690.85
2012-02-20,1647.5
2012-02-19,1648.2
2012-02-17,1635.6
2012-02-16,1630.65
2012-02-15,1635.0
2012-02-14,1634.25
2012-02-13,1649.05
2012-02-12,1666.95
2012-02-10,1661.75
2012-02-09,1660.0
2012-02-08,1665.55
2012-02-07,1649.25
2012-02-06,1623.95
2012-02-05,1625.55
2012-02-03,1625.35
2012-02-02,1630.3
2012-02-01,1620.95
2012-01-31,1593.75
2012-01-30,1612.8
2012-01-29,1624.8
2012-01-27,1624.6
2012-01-26,1609.8
2012-01-25,1583.65
2012-01-24,1550.75
2012-01-23,1568.65
2012-01-22,1529.6
2012-01-20,1537.9
2012-01-19,1524.75
2012-01-18,1527.95
2012-01-17,1528.4
2012-01-16,1501.75
2012-01-15,1487.35
2012-01-13,1493.45
2012-01-12,1498.95
2012-01-11,1499.55
2012-01-10,1467.1
2012-01-09,1426.15
2012-01-08,1398.1
2012-01-06,1406.55
2012-01-05,1421.25
2012-01-04,1426.05
2012-01-03,1436.2
2012-01-02,1408.55
2011-12-30,1403.25
2011-12-29,1379.0
2011-12-28,1386.8
2011-12-27,1438.55
2011-12-26,1436.55
2011-12-25,1432.2
2011-12-23,1426.45
2011-12-22,1425.9
2011-12-21,1429.05
2011-12-20,1434.75
2011-12-19,1411.1
2011-12-18,1423.7
2011-12-16,1420.25
2011-12-15,1414.65
2011-12-14,1420.8
2011-12-13,1473.0
2011-12-12,1487.6
2011-12-11,1514.7
2011-12-09,1515.35
2011-12-08,1497.15
2011-12-07,1526.65
2011-12-06,1526.1
2011-12-05,1523.7
2011-12-04,1559.1
2011-12-02,1548.7
2011-12-01,1564.8
2011-11-30,1564.4
2011-11-29,1541.85
2011-11-28,1544.85
2011-11-27,1543.8
2011-11-25,1530.8
2011-11-24,1545.6
2011-11-23,1549.75
2011-11-22,1571.7
2011-11-21,1548.95
2011-11-20,1583.25
2011-11-18,1596.35
2011-11-17,1593.85
2011-11-16,1621.6
2011-11-15,1644.65
2011-11-14,1647.2
2011-11-13,1655.05
2011-11-11,1645.95
2011-11-10,1623.35
2011-11-09,1634.7
2011-11-08,1661.75
2011-11-07,1659.8
2011-11-06,1640.8
2011-11-04,1637.05
2011-11-03,1636.65
2011-11-02,1605.95
2011-11-01,1589.55
2011-10-31,1600.95
2011-10-30,1645.4
2011-10-28,1648.6
2011-10-27,1643.95
2011-10-26,1595.95
2011-10-25,1566.7
2011-10-24,1543.95
2011-10-23,1515.05
2011-10-21,1512.6
2011-10-20,1495.85
2011-10-19,1518.0
2011-10-18,1547.05
2011-10-17,1557.55
2011-10-16,1553.6
2011-10-14,1557.6
2011-10-13,1536.05
2011-10-12,1550.25
2011-10-11,1525.4
2011-10-10,1533.35
2011-10-09,1500.7
2011-10-07,1494.85
2011-10-06,1522.5
2011-10-05,1477.45
2011-10-04,1486.45
2011-10-03,1513.05
2011-10-02,1530.2
2011-09-30,1527.6
2011-09-29,1535.0
2011-09-28,1516.25
2011-09-27,1562.5
2011-09-26,1562.8
2011-09-25,1611.55
2011-09-23,1614.55
2011-09-22,1700.05
2011-09-21,1765.0
2011-09-20,1778.5
2011-09-19,1774.7
2011-09-18,1820.7
2011-09-16,1814.75
2011-09-15,1783.25
2011-09-14,1819.75
2011-09-13,1816.55
2011-09-12,1817.1
2011-09-11,1835.8
2011-09-09,1836.95
2011-09-08,1856.05
2011-09-07,1827.5
2011-09-06,1860.05
2011-09-05,1889.05
2011-09-04,1886.5
2011-09-02,1885.55
2011-09-01,1853.35
2011-08-31,1849.75
2011-08-30,1851.65
2011-08-29,1828.95
2011-08-28,1837.05
2011-08-26,1835.65
2011-08-25,1821.35
2011-08-24,1822.3
2011-08-23,1868.35
2011-08-22,1917.4
2011-08-21,1891.3
2011-08-19,1879.65
2011-08-18,1844.35
2011-08-17,1843.3
2011-08-16,1821.1
2011-08-15,1816.7
2011-08-14,1796.45
2011-08-12,1800.0
2011-08-11,1793.0
2011-08-10,1777.3
2011-08-09,1756.5
2011-08-08,1715.55
2011-08-07,1718.3
2011-08-05,1719.7
2011-08-04,1722.0
2011-08-03,1785.2
2011-08-02,1799.25
2011-08-01,1794.5
2011-07-31,1785.15
2011-07-29,1783.05
2011-07-28,1790.45
2011-07-27,1796.35
2011-07-26,1810.05
2011-07-25,1793.8
2011-07-24,1800.5
2011-07-22,1797.65
2011-07-21,1787.8
2011-07-20,1779.8
2011-07-19,1775.1
2011-07-18,1772.75
2011-07-17,1761.6
2011-07-15,1763.7
2011-07-14,1769.5
2011-07-13,1765.7
2011-07-12,1741.25
2011-07-11,1728.2
2011-07-10,1734.9
2011-07-08,1737.75
2011-07-07,1743.5
2011-07-06,1733.8
2011-07-05,1738.4
2011-07-04,1725.55
2011-07-03,1721.75
2011-07-01,1723.35
2011-06-30,1723.55
2011-06-29,1728.7
2011-06-28,1699.2
2011-06-27,1684.85
2011-06-26,1688.7
2011-06-24,1687.3
2011-06-23,1707.9
2011-06-22,1740.1
2011-06-21,1752.8
2011-06-20,1737.65
2011-06-19,1763.2
2011-06-17,1758.0
2011-06-16,1766.0
2011-06-15,1779.7
2011-06-14,1800.8
2011-06-13,1806.8
2011-06-12,1826.2
2011-06-10,1829.6
2011-06-09,1840.75
2011-06-08,1830.65
2011-06-07,1832.2
2011-06-06,1817.05
2011-06-05,1826.55
2011-06-03,1818.55
2011-06-02,1817.75
2011-06-01,1824.9
2011-05-31,1827.25
2011-05-30,1804.5
2011-05-29,1803.35
2011-05-27,1803.15
2011-05-26,1779.75
2011-05-25,1782.3
2011-05-24,1768.1
2011-05-23,1755.35
2011-05-22,1779.3
2011-05-20,1775.5
2011-05-19,1772.0
2011-05-18,1774.9
2011-05-17,1769.05
2011-05-16,1759.3
2011-05-15,1760.15
2011-05-13,1764.55
2011-05-12,1772.25
2011-05-11,1778.55
2011-05-10,1802.65
2011-05-09,1797.6
2011-05-08,1788.4
2011-05-06,1789.95
2011-05-05,1773.65
2011-05-04,1825.95
2011-05-03,1857.65
2011-05-02,1861.85
2011-05-01,1860.9
2011-04-29,1875.05
2011-04-28,1841.5
2011-04-27,1828.55
2011-04-26,1812.65
2011-04-25,1824.05
2011-04-24,1825.45
2011-04-22,1818.55
2011-04-21,1818.6
2011-04-20,1804.45
2011-04-19,1780.1
2011-04-18,1785.55
2011-04-17,1795.85
2011-04-15,1791.15
2011-04-14,1799.5
2011-04-13,1780.75
2011-04-12,1774.95
2011-04-11,1781.35
2011-04-10,1820.9
2011-04-08,1816.35
2011-04-07,1787.6
2011-04-06,1800.9
2011-04-05,1798.4
2011-04-04,1789.6
2011-04-03,1775.85
2011-04-01,1768.4
2011-03-31,1775.45
2011-03-30,1769.6
2011-03-29,1743.5
2011-03-28,1745.35
2011-03-27,1749.2
2011-03-25,1753.85
2011-03-24,1757.4
2011-03-23,1762.9
2011-03-22,1744.85
2011-03-21,1748.8
2011-03-20,1730.35
2011-03-18,1724.8
2011-03-17,1710.35
2011-03-16,1687.25
2011-03-15,1701.0
2011-03-14,1752.95
2011-03-13,1776.0
2011-03-11,1782.45
2011-03-10,1769.85
2011-03-09,1802.65
2011-03-08,1807.05
2011-03-07,1817.45
2011-03-06,1846.0
2011-03-04,1843.75
2011-03-03,1830.1
2011-03-02,1848.85
2011-03-01,1837.25
2011-02-28,1811.85
2011-02-27,1810.95
2011-02-25,1807.95
2011-02-24,1786.4
2011-02-23,1791.7
2011-02-22,1802.25
2011-02-21,1855.3
2011-02-20,1844.7
2011-02-18,1836.95
2011-02-17,1848.45
2011-02-16,1835.2
2011-02-15,1835.25
2011-02-14,1833.0
2011-02-13,1810.5
2011-02-11,1806.0
2011-02-10,1832.0
2011-02-09,1861.95
2011-02-08,1853.1
2011-02-07,1842.4
2011-02-06,1842.9
2011-02-04,1845.3
2011-02-03,1839.6
2011-02-02,1836.2
2011-02-01,1827.5
2011-01-31,1796.15
2011-01-30,1799.9
2011-01-28,1798.0
2011-01-27,1791.8
2011-01-26,1813.3
2011-01-25,1784.3
2011-01-24,1818.95
2011-01-23,1827.35
2011-01-21,1828.75
2011-01-20,1814.5
2011-01-19,1836.0
2011-01-18,1826.45
2011-01-17,1809.3
2011-01-16,1818.15
2011-01-14,1814.8
2011-01-13,1806.9
2011-01-12,1798.4
2011-01-11,1764.85
2011-01-10,1740.95
2011-01-09,1746.05
2011-01-07,1736.25
2011-01-06,1730.9
2011-01-05,1727.0
2011-01-04,1758.05
2011-01-03,1774.1
2011-01-02,1780.35
2010-12-31,1774.8
2010-12-30,1752.95
2010-12-29,1765.1
2010-12-28,1756.0
2010-12-27,1742.2
2010-12-24,1723.75
2010-12-23,1721.25
2010-12-22,1731.55
2010-12-21,1726.95
2010-12-20,1715.45
2010-12-19,1710.25
2010-12-17,1702.45
2010-12-16,1701.6
2010-12-15,1702.2
2010-12-14,1704.85
2010-12-13,1697.45
2010-12-12,1677.4
2010-12-10,1681.15
2010-12-09,1681.05
2010-12-08,1680.1
2010-12-07,1691.75
2010-12-06,1724.45
2010-12-05,1728.75
2010-12-03,1730.1
2010-12-02,1712.25
2010-12-01,1684.0
2010-11-30,1659.7
2010-11-29,1647.65
2010-11-28,1638.7
2010-11-26,1649.6
2010-11-25,1660.0
2010-11-24,1664.1
2010-11-23,1655.2
2010-11-22,1660.4
2010-11-21,1673.8
2010-11-19,1666.15
2010-11-18,1672.7
2010-11-17,1638.6
2010-11-16,1645.7
2010-11-15,1676.8
2010-11-14,1685.1
2010-11-12,1681.4
2010-11-11,1756.4
2010-11-10,1744.65
2010-11-09,1769.25
2010-11-08,1769.75
2010-11-07,1772.6
2010-11-05,1771.95
2010-11-04,1768.65
2010-11-03,1708.55
2010-11-02,1720.0
2010-11-01,1712.65
2010-10-31,1713.95
2010-10-29,1709.4
2010-10-28,1695.85
2010-10-27,1681.85
2010-10-26,1706.3
2010-10-25,1698.65
2010-10-24,1680.85
2010-10-22,1679.85
2010-10-21,1678.4
2010-10-20,1690.7
2010-10-19,1667.1
2010-10-18,1693.35
2010-10-17,1696.85
2010-10-15,1699.55
2010-10-14,1713.4
2010-10-13,1712.85
2010-10-12,1691.65
2010-10-11,1693.9
2010-10-10,1714.2
2010-10-08,1708.2
2010-10-07,1705.15
2010-10-06,1716.25
2010-10-05,1703.45
2010-10-04,1671.3
2010-10-03,1684.45
2010-10-01,1683.55
2010-09-30,1660.65
2010-09-29,1654.2
2010-09-28,1642.5
2010-09-27,1632.65
2010-09-26,1652.15
2010-09-24,1650.25
2010-09-23,1646.9
2010-09-22,1639.9
2010-09-21,1628.9
2010-09-20,1632.95
2010-09-19,1622.9
2010-09-17,1622.95
2010-09-16,1613.8
2010-09-15,1602.45
2010-09-14,1590.65
2010-09-13,1554.2
2010-09-12,1541.75
2010-09-10,1541.75
2010-09-09,1552.7
2010-09-08,1562.5
2010-09-07,1556.5
2010-09-06,1562.55
2010-09-05,1562.95
2010-09-03,1557.65
2010-09-02,1550.25
2010-09-01,1533.9
2010-08-31,1524.95
2010-08-30,1530.3
2010-08-29,1536.7
2010-08-27,1537.25
2010-08-26,1532.6
2010-08-25,1530.75
2010-08-24,1516.8
2010-08-23,1510.45
2010-08-22,1514.05
2010-08-20,1514.75
2010-08-19,1529.15
2010-08-18,1536.55
2010-08-17,1543.8
2010-08-16,1538.6
2010-08-15,1525.7
2010-08-13,1526.65
2010-08-12,1529.6
2010-08-11,1525.65
2010-08-10,1549.0
2010-08-09,1548.7
2010-08-08,1572.45
2010-08-06,1576.7
2010-08-05,1573.8
2010-08-04,1586.8
2010-08-03,1586.6
2010-08-02,1603.9
2010-08-01,1575.25
2010-07-30,1575.55
2010-07-27,1533.6
2010-07-26,1551.65
2010-07-25,1544.55
2010-07-23,1545.25
2010-07-22,1529.6
2010-07-21,1519.15
2010-07-20,1518.5
2010-07-19,1505.95
2010-07-18,1515.55
2010-07-16,1513.35
2010-07-15,1533.2
2010-07-14,1524.5
2010-07-13,1536.45
2010-07-12,1518.4
2010-07-11,1536.4
2010-07-09,1534.45
2010-07-08,1525.15
2010-07-07,1533.9
2010-07-06,1516.35
2010-07-05,1508.9
2010-07-04,1507.4
2010-07-02,1505.35
2010-07-01,1504.4
2010-06-30,1535.6
2010-06-29,1543.95
2010-06-28,1571.1
2010-06-27,1582.1
2010-06-25,1577.65
2010-06-24,1568.95
2010-06-23,1574.95
2010-06-22,1593.4
2010-06-21,1602.0
2010-06-20,1603.9
2010-06-18,1598.9
2010-06-17,1586.2
2010-06-16,1571.9
2010-06-15,1576.65
2010-06-14,1559.75
2010-06-13,1546.85
2010-06-11,1542.05
2010-06-10,1546.7
2010-06-09,1527.4
2010-06-08,1529.0
2010-06-07,1514.95
2010-06-06,1510.3
2010-06-04,1513.0
2010-06-03,1551.85
2010-06-02,1556.35
2010-06-01,1550.85
2010-05-31,1564.8
2010-05-30,1552.25
2010-05-28,1547.8
2010-05-27,1564.1
2010-05-26,1522.95
2010-05-25,1519.85
2010-05-24,1528.55
2010-05-23,1497.9
2010-05-21,1504.35
2010-05-20,1489.75
2010-05-19,1615.3
2010-05-18,1675.85
2010-05-17,1674.65
2010-05-16,1718.6
2010-05-14,1722.7
2010-05-13,1735.95
2010-05-12,1735.8
2010-05-11,1708.3
2010-05-10,1698.55
2010-05-09,1669.9
2010-05-07,1665.75
2010-05-06,1662.25
2010-05-05,1655.6
2010-05-04,1671.8
2010-05-03,1728.45
2010-04-30,1743.3
2010-04-29,1738.75
2010-04-28,1714.15
2010-04-27,1725.0
2010-04-26,1753.75
2010-04-25,1744.8
2010-04-23,1743.4
2010-04-22,1745.7
2010-04-21,1737.75
2010-04-20,1724.7
2010-04-19,1696.55
2010-04-18,1692.95
2010-04-16,1695.2
2010-04-15,1725.35
2010-04-14,1735.0
2010-04-13,1723.9
2010-04-12,1731.25
2010-04-11,1734.65
2010-04-09,1725.9
2010-04-08,1718.1
2010-04-07,1712.85
2010-04-06,1707.0
2010-04-05,1700.05
2010-04-04,1678.15
2010-04-01,1673.4
2010-03-31,1649.85
2010-03-30,1622.65
2010-03-29,1625.7
2010-03-28,1606.7
2010-03-26,1602.15
2010-03-25,1603.5
2010-03-24,1581.95
2010-03-23,1613.45
2010-03-22,1610.55
2010-03-19,1612.8
2010-03-18,1626.25
2010-03-17,1633.3
2010-03-16,1634.8
2010-03-15,1621.9
2010-03-14,1609.55
2010-03-12,1608.6
2010-03-11,1607.8
2010-03-10,1592.95
2010-03-09,1593.25
2010-03-08,1595.55
2010-03-07,1572.65
2010-03-05,1577.35
2010-03-04,1577.15
2010-03-03,1582.8
2010-03-02,1571.3
2010-03-01,1549.25
2010-02-28,1544.95
2010-02-26,1541.5
2010-02-25,1527.7
2010-02-24,1519.25
2010-02-23,1519.1
2010-02-22,1531.55
2010-02-21,1544.7
2010-02-19,1532.55
2010-02-18,1503.55
2010-02-17,1530.0
2010-02-16,1538.65
2010-02-15,1512.3
2010-02-14,1514.0
2010-02-12,1514.7
2010-02-11,1528.9
2010-02-10,1509.3
2010-02-09,1504.65
2010-02-08,1476.4
2010-02-07,1483.7
2010-02-05,1483.25
2010-02-04,1509.3
2010-02-03,1573.65
2010-02-02,1578.45
2010-02-01,1548.7
2010-01-31,1502.0
2010-01-29,1502.65
2010-01-28,1507.6
2010-01-27,1519.0
2010-01-26,1529.85
2010-01-25,1553.2
2010-01-24,1537.5
2010-01-22,1548.0
2010-01-21,1588.4
2010-01-20,1608.2
2010-01-19,1641.85
2010-01-18,1622.75
2010-01-17,1601.05
2010-01-15,1599.85
2010-01-14,1612.65
2010-01-13,1580.95
2010-01-12,1574.55
2010-01-11,1590.35
2010-01-10,1585.55
2010-01-08,1581.2
2010-01-07,1555.1
2010-01-06,1563.3
2010-01-05,1536.3
2010-01-04,1528.45
2010-01-03,1477.4
2010-01-01,1474.9
