Date,Open,High,Low,Close
1/30/2023,"1,903.10","1,909.34","1,885.43","1,885.72"
1/27/2023,"1,899.82","1,918.59","1,896.24","1,911.46"
1/26/2023,"1,899.88","1,909.42","1,882.71","1,903.06"
1/25/2023,"1,873.62","1,890.73","1,858.99","1,890.32"
1/24/2023,"1,887.81","1,892.71","1,878.33","1,885.61"
1/23/2023,"1,868.96","1,896.20","1,867.49","1,890.77"
1/20/2023,"1,847.68","1,867.34","1,836.63","1,867.34"
1/19/2023,"1,846.35","1,846.35","1,825.58","1,836.35"
1/18/2023,"1,890.10","1,903.87","1,854.32","1,854.37"
1/17/2023,"1,886.64","1,892.42","1,880.74","1,884.29"
1/13/2023,"1,867.50","1,889.15","1,861.74","1,887.03"
1/12/2023,"1,850.25","1,876.06","1,839.09","1,876.06"
1/11/2023,"1,827.12","1,844.16","1,826.52","1,844.05"
1/10/2023,"1,794.29","1,822.65","1,793.19","1,822.65"
1/9/2023,"1,801.07","1,817.09","1,794.54","1,795.91"
1/6/2023,"1,764.33","1,795.56","1,758.50","1,792.80"
1/5/2023,"1,766.08","1,766.08","1,745.38","1,753.19"
1/4/2023,"1,769.75","1,785.95","1,737.26","1,772.54"
1/3/2023,"1,769.75","1,785.95","1,737.26","1,750.73"
12/30/2022,"1,759.26","1,763.93","1,747.23","1,761.25"
12/29/2022,"1,727.33","1,767.91","1,727.33","1,766.25"
12/28/2022,"1,749.93","1,753.93","1,722.02","1,722.02"
12/27/2022,"1,761.38","1,761.65","1,745.44","1,749.52"
12/23/2022,"1,753.20","1,761.24","1,743.74","1,760.93"
12/22/2022,"1,766.67","1,766.67","1,726.82","1,754.09"
12/21/2022,"1,757.69","1,784.11","1,757.69","1,776.94"
12/20/2022,"1,735.47","1,755.08","1,733.21","1,748.02"
12/19/2022,"1,763.94","1,765.54","1,733.82","1,738.58"
12/16/2022,"1,759.55","1,765.64","1,746.25","1,763.42"
12/15/2022,"1,806.74","1,806.74","1,770.56","1,774.61"
12/14/2022,"1,831.24","1,845.77","1,812.30","1,820.45"
12/13/2022,"1,851.83","1,880.76","1,823.00","1,832.36"
12/12/2022,"1,798.79","1,820.50","1,793.11","1,818.61"
12/9/2022,"1,812.15","1,815.81","1,796.66","1,796.66"
12/8/2022,"1,815.71","1,833.75","1,808.85","1,818.29"
12/7/2022,"1,809.17","1,822.70","1,805.66","1,806.90"
12/6/2022,"1,839.54","1,839.54","1,802.95","1,812.58"
12/5/2022,"1,886.01","1,886.01","1,834.42","1,840.22"
12/2/2022,"1,863.94","1,898.45","1,856.49","1,892.84"
12/1/2022,"1,891.98","1,898.27","1,876.93","1,881.68"
11/30/2022,"1,839.13","1,886.58","1,821.47","1,886.58"
11/29/2022,"1,832.52","1,846.07","1,832.52","1,836.55"
11/28/2022,"1,857.18","1,857.53","1,827.08","1,830.96"
11/25/2022,"1,862.92","1,873.59","1,861.00","1,869.19"
11/23/2022,"1,857.59","1,868.92","1,851.68","1,863.52"
11/22/2022,"1,843.87","1,861.08","1,840.05","1,860.44"
11/21/2022,"1,842.96","1,842.96","1,828.99","1,839.14"
11/18/2022,"1,861.73","1,869.34","1,840.88","1,849.73"
11/17/2022,"1,837.27","1,839.84","1,820.71","1,839.12"
11/16/2022,"1,879.74","1,879.74","1,850.72","1,853.17"
11/15/2022,"1,885.97","1,905.84","1,878.08","1,889.20"
11/14/2022,"1,875.65","1,889.42","1,861.25","1,861.25"
11/11/2022,"1,872.92","1,899.96","1,872.92","1,882.74"
11/10/2022,"1,811.28","1,868.28","1,811.28","1,867.93"
11/9/2022,"1,796.36","1,796.85","1,757.45","1,760.40"
11/8/2022,"1,815.52","1,831.20","1,790.88","1,808.93"
11/7/2022,"1,808.08","1,814.76","1,793.99","1,809.81"
11/4/2022,"1,800.81","1,809.64","1,771.11","1,799.87"
11/3/2022,"1,768.46","1,791.81","1,758.05","1,779.73"
11/2/2022,"1,845.08","1,861.57","1,789.13","1,789.14"
11/1/2022,"1,864.95","1,868.75","1,845.94","1,851.39"
10/31/2022,"1,839.17","1,854.57","1,833.59","1,846.86"
10/28/2022,"1,811.62","1,848.25","1,804.82","1,846.92"
10/27/2022,"1,815.52","1,832.09","1,804.70","1,806.32"
10/26/2022,"1,801.99","1,836.06","1,801.29","1,804.33"
10/25/2022,"1,749.62","1,801.20","1,749.62","1,796.16"
10/24/2022,"1,747.68","1,751.45","1,727.20","1,748.40"
10/21/2022,"1,709.61","1,744.90","1,700.63","1,742.24"
10/20/2022,"1,726.55","1,746.29","1,699.98","1,704.39"
10/19/2022,"1,746.97","1,746.97","1,710.22","1,725.76"
10/18/2022,"1,756.36","1,782.07","1,744.00","1,755.96"
10/17/2022,"1,701.16","1,738.70","1,701.16","1,735.75"
10/14/2022,"1,741.32","1,747.84","1,681.50","1,682.40"
10/13/2022,"1,653.95","1,734.27","1,641.94","1,728.41"
10/12/2022,"1,692.96","1,696.79","1,671.88","1,687.76"
10/11/2022,"1,687.60","1,713.75","1,664.91","1,692.92"
10/10/2022,"1,706.16","1,706.83","1,681.98","1,691.92"
10/7/2022,"1,734.65","1,734.92","1,694.96","1,702.15"
10/6/2022,"1,756.42","1,772.26","1,747.03","1,752.51"
10/5/2022,"1,748.79","1,767.82","1,732.09","1,762.69"
10/4/2022,"1,735.82","1,775.77","1,735.82","1,775.77"
10/3/2022,"1,687.28","1,717.30","1,671.62","1,708.87"
9/30/2022,"1,672.89","1,707.75","1,664.27","1,664.72"
9/29/2022,"1,710.82","1,710.82","1,656.41","1,674.93"
9/28/2022,"1,668.79","1,725.28","1,668.79","1,715.24"
9/27/2022,"1,669.17","1,689.53","1,650.71","1,662.51"
9/26/2022,"1,674.34","1,701.24","1,653.43","1,655.88"
9/23/2022,"1,707.61","1,707.61","1,658.66","1,679.59"
9/22/2022,"1,760.15","1,760.31","1,716.21","1,722.31"
9/21/2022,"1,796.20","1,813.66","1,761.97","1,762.16"
9/20/2022,"1,801.49","1,801.49","1,776.31","1,787.50"
9/19/2022,"1,785.72","1,813.94","1,777.27","1,812.84"
9/16/2022,"1,813.86","1,813.86","1,778.77","1,798.19"
9/15/2022,"1,830.97","1,853.03","1,818.41","1,825.23"
